article_id,article_title,author,date,content
M.1559411531.A.937,[討論] 為什麼會覺得韓國瑜厲害不是蔡旺旺厲害?,Bartholemew (蘋果樹    ),Sun Jun  2 01:52:09 2019,韓國瑜感覺就是個議員嘴呀 嘴砲也算厲害專長沒錯啦 但充其量只是魁儡 但沒三中他能到哪? 其實最厲害的是蔡旺旺吧 郭董出來 扛住中共壓力硬是對打 藝高人膽大 有把握同時裂解國民黨還贏得勝選 以後要獨吞中共買辦權 堪稱最大贏家 以後總統基本蔡旺旺 韓敢不聽話三中開始黑韓立刻被罷免 不然韓太多黑歷史了都三中幫忙造神過去 反手轉黑後座力會很強 為什麼不是討論蔡旺旺厲害是討論韓呢? 
M.1559411595.A.F37,[討論] 6/1大成功，希望韓粉們不要感冒了,loveyachi (曾大山),Sun Jun  2 01:53:13 2019,://./258 今天很多支持國魚的韓粉都冒雨參加 甚至還淋雨沒有撐傘，台灣的人民是 善良的，希望今天參加的朋友不要感 冒了:) 天祐台灣.......... 
M.1559411613.A.A7B,[黑特] 韓總是不是看過魯路修,ChrisDavis (工業電風扇),Sun Jun  2 01:53:30 2019,為了台灣不惜粉身碎骨 台灣安全人民有錢 跟魯路修為了納納莉安全 不惜粉身碎骨毀滅大不列顛是不是一樣的 當年魯路修用洗了一堆魯粉拱他當新皇 現在韓總用個人風采吸引了一堆韓粉拱他當總統 韓總是不是看過魯路修>< 最後要來個靈芝鎮魂曲嗎 90 . @ . 88
M.1559411647.A.25F,[討論] 芒果乾要解決很簡單啊,TheoEpstein (Cubs),Sun Jun  2 01:54:05 2019,這十幾個小時看了一堆芒果乾的智障 說真的，要解決一點都不難，只是這些人放不下。 一、民進黨先做到這些事： 開除梁文傑黨籍，終身永不錄用 開除王世堅黨籍，終身永不錄用 開除簡舒培黨籍，終身永不錄用 二、黨主席與蔡英文親自帶著這三個人的開除黨籍證明書，跟柯文哲道歉 三、 宣布民進黨不參選2020中華民國總統大選，全黨禮讓柯文哲 柯文哲不想連署就用黨推薦他 柯文哲願意連署就用黨機器幫他 這樣子至少可以跟韓國瑜一搏，而不是派出去送死，然後整天賣芒果乾。 白痴都知道現在只有柯文哲擋得下韓國瑜，結果民進黨、蔡英文、覺青還在扯後腿。 一群比白痴都不如的，呸。 對，所以說他們比白痴還不如。 我現在打你兩個耳光，然後要你聽我的話，殺小？ 這些人是家暴片看太多嗎 這個要求有點高，比較像覺青談判的要求。 要求和，開除議員黨籍就好了。 北門會，蔡英文什麼誠意都沒表現出來 至少三顆人頭(開除黨籍)先擺出來吧。 香案不夠大，三顆人頭差不多 所以芒果乾是喊假的啊 可能的話當然部長級人頭更好，不過我是覺得取個平衡點，三顆議員黨籍的頭就好 這個任期剩不到一年的就算了。 而且他爸媽陽信是民進黨金主，有點大尾。 我是覺得以柯這種傳統性格，要讓之前至少禮數要夠： 柯市長，之前是我們不對，這邊三個人的人頭(退黨書)跟您道歉請您大人有大量。 不過蔡英文這個千金大小姐大概拉不下臉，難。 很多人都問我該怎麼辦？怎樣才能擋下韓國瑜的失智列車？ 答案就在我這篇。 但民進黨、蔡英文，拉不下臉。 白綠合作？ 柯文哲：民進黨先交出戰犯來 王世堅、梁文傑、簡舒培，三柯黑開除黨籍應該有點誠意吧。 鄭麗君、何志偉的層級有點高，我覺得很難。 學不會還要整天芒果乾，可悲。 他們怎麼卡管的，現在就怎麼卡雙子星啊 覺青、圖文作家，最近都在洗亡國感 上層還是吃香喝辣啊。 以前動員圖文作家這招有用，但2018/11/24已經證明他們只對同溫層有用了。 現在這氛圍他未必選得上 那就繼續吃芒果乾吧 吳子嘉屍骨未寒，你說什麼民主政黨啊..... 蔡英文又不用自己去做生意發大財 總不能把全黨殺光解散吧？三個象徵性的人頭而已。 但他的大腦常用在黑柯 芒果乾推薦買哪牌的？多吃點。 不是 其實我對她沒啥印象... 政黑不就是拿來空談浪費時間的嗎？不然你兩點半還不睡是跟我一樣等歐冠喔
M.1559411804.A.BA4,[創作] 6/1韓國瑜造勢-原來是自己人啊,DDRMIX (約翰．史密斯),Sun Jun  2 01:56:42 2019,://./ 6/1韓國瑜2020造勢大會 先剪一小段我覺得好笑的一段精華出來 明天再出完整版的 原來是自己人啊 
M.1559411824.A.EF5,[討論] 今年1225推韓市長罷免成功的可能性高嗎？,SONYPS5 (無),Sun Jun  2 01:57:02 2019,請不要把台灣人民當白癡好嗎？你以為民主政治真的這樣隨你用民粹這樣踐踏的嗎？ 真的是看不下去，有沒有人能號召一下罷免啊不然還真的給他爽爽帶職參選咧 
M.1559411955.A.8A2,Re: [討論] 韓當初幫丁站台 柯三千現在就在台東行醫,agigator (幫寶適),Sun Jun  2 01:59:13 2019,少來啦 韓去年選舉不幫丁站台也是爲了自己啦 原因一開始就是要蹭柯，後來韓流強了，要維持柯韓一家親的遐想，就不給丁站台 然後柯也被綠殺到起賭爛，順勢偶而講講韓好話暗酸綠 這一來一往給了人操作的空間 這幾個月何嘗不是如此？ 韓流一弱，就開始蹭柯。韓流強就扁柯 去年這版上不就一堆人在那柯韓粉、韓柯粉的叫？ 裡面一堆人根本自始至終就不是啥柯粉。 甚至一些古老的柯黑，在那時都開始自稱韓柯粉呢 我支持柯，自認不是啥粉，但也不得不承認有一部份柯粉真的蠢又容易被操弄 相信去年1124高雄的89萬票裡就不少柯粉的票。我身邊就有幾位這樣的人... 雖然後來這些蠢柯粉多半在事後醒悟， 但也證明了，台灣的年輕人其實只比老人好一點，但都很好操弄。 : 6/1是韓國瑜第一次在台北造勢，人數多到嚇死人， : 代表韓流也可以吹進台北。 : 要是去年韓國瑜幫丁守中站台， : 柯三千勢必也會被韓流滅頂，現在就在台東行醫了。 : 所以柯粉應該要對韓總的手下留情， : 保留一點心懷感激才是。 當時很多柯韓粉說韓做事能力還在柯之上呢 韓打柯幹嘛？剛開始最愛蹭柯不是？
M.1559412032.A.E8A,Re: [討論] 韓國瑜的魅力到底是什麼,JeremyJoung (J.J.),Sun Jun  2 02:00:30 2019,韓國瑜現象 是多個基礎條件累積而成的 我一個一個舉例條列 我相信 我的舉例一定都可以讓人非常有體會 1. 十字軍東征..伊斯蘭聖戰 藍綠抗爭 就是教會與伊斯蘭邪教的信仰戰爭縮影 教會能怎樣戰 藍綠就可以怎樣戰 這是一切始祖的前提 沒有這個前提 後續一切都沒有意義 2. 金家王朝是朝鮮人民心中永遠的領導 尤其是經歷過兩次國殤的老人 就如同朝鮮人民對金氏王朝有多麼的敬愛 遠在父母親情之上 國民黨信徒就會對黨有多少的敬愛 當然 如果你用非常龐大且充實的論述 去一一破解他的信仰 那麼就會出現脫北者 這就是為何朝鮮的洗腦非常成功且完整 但就是會有脫北者出現的原因 3. 天下無不是的父母 既然黨的恩情是在父母之上 還也還不完(怎麼聽起來好像有點耳熟的樣子) 那麼 不論黨有多麼地差 依然還是要忠心的去支持黨 這點論述在對面的論壇應該已經非常耳熟能詳了 4. 既然荒洋中的漂浮寶特瓶都已經無比珍貴的 那麼在寒冬中能燒死自己的猛烈柴火當然就更珍貴了 韓國瑜已經證明過了他的柴火價值 雖然他這個柴火根本無法受控會四處放火 但有火可用才是重點 至於會不會造成失火 那並不是重點 5. 《炮打司令部我的一張大字報》 毛澤東已經用十年的歷史來充分的證明 紅衛兵與眾多的革命小將 為了要破四舊及打倒萬惡的走資派(他們自以為的) 所以堅決要對抗他們心目中一切的資本主義階級 解放受苦受難(自稱)農工無產階級 創造新的自由平等世界 如何 有沒有感到非常有既視感 韓國瑜現象其實就是在複製毛澤東模式 而且確實是滿成功的 不管是環境背景 還是如何的煽動悲情與誇大不實窮苦(台灣根本不存在實質標準上的窮人) 畢竟 比窮就是根植於中國人靈魂中的劣根性 最重要的是那聳動的 十五年超英，二十年趕美的偉大國家未來願景(不負責嘴砲) 而且 韓國瑜的那顆外型 其實還真滿像是那位偉大的 (挪抬)民族的救星的 所以潛意識投射現象會更嚴重 老一輩一定會把對那位 (挪抬)民族的救星的懷念投射到他身上 6. 走了狗來了豬 國民黨當年有多腐敗 民進黨就可以有多腐敗 讓人民有多痛恨 內鬥 爭權 當年國共內戰爆發時 國民政府內部發生的爭權鬥爭現象 走了藍來了綠 現在在民進黨身上已經完美的再次重現了 所以在當時 對面選擇了把國民政府給轟出去 雖然說 最終帶來了十年文化大革命的這個下場就是 結論 人類唯一能從歷史中學習到的教訓就是 人類無法從歷史中學習到任何教訓。 這真不愧是歷史學的名言 實在是血實到讓我想要把這句話刺在胸膛上了以示對他的尊敬了. : 老實說我待在政黑不算太多年 : 但一直以來都覺得這裡比八卦冷靜 : 判斷也都還算準確 : 所以很喜歡在這邊看文章 : 看大家的回覆 並且透過這裡觀察政治 : 唯有去年 這裡大家像是集體催眠 : 忽然好喜歡一個過往經驗很糟 : 完全沒有實質內涵的人 : 這讓我大惑不解 因此發一些跟風向不對的文章 然後被歸類為廠工 : 我是這麼認為啦 盧秀燕林佳龍沒太大差別 這兩個人誰當台中市長都還好 : 丁守中至少學經歷及格 當一個直轄市長並不過分 他的努力其實換來滿滿惡意的嘲笑讓我 : 覺得很可憐 : 唯有一個人是我完全不能接受無法理解的 那就是韓國瑜 : 可是回到去年 想想就在這裡 : 那個不及格學者莫名其妙的東正教徒 : 所有捧韓的文章都能爆 : 大家各種走鐘造神...... : 老實說我還是不能理解 : 韓國瑜魅力何在 : 雖然看了今天的場子 : 已經做好心理準備了 : 明年大概是韓總統了 但還是很疑惑 : 到底這個人有哪一點吸引人
M.1559412061.A.3A1,[討論] 何謂統派？而不是被統派？！,u8490185 (momoeee),Sun Jun  2 02:00:59 2019,直接以現實實際狀況來說 統一 應該只存在被中國統的狀況 別扯什麼這是需要經過兩邊協商討論 今天互換身份、用談的方式 你是天大地大自我感覺最大的中國 能接受被民主台灣/中華民國統嗎？ 所以不管泛藍泛白狼 一天到晚統統統統 能不能說清楚講明白 到底是怎麼個統法 還是一中各婊=統？ 但擺明中國就不接受 只對一國兩制開綠燈 到底怎麼個統法 有沒有泛藍泛白狼泛統 可以開釋個具體作法？何謂統？ 
M.1559412102.A.E85,Re: [討論] 韓國瑜的魅力到底是什麼,blessbless (123),Sun Jun  2 02:01:40 2019,其實想成追星你就懂了 就像現在你去問90後年輕妹子 選鹿含還是五月天阿信 100%會說鹿含 因為是當偶像來看的 所以從迷上他的那天 不管偶像做什麼都很棒 不然你看看一堆人嫌棄鹿含 演戲像屎的時候 含粉還是會怒罵是導演不好 是其他演員不好 是劇本不好 偶像就算放屁也是香的 懂？ 
M.1559412102.A.3F7,[討論] 亡國感是種什麼樣的情感?,Borges (波波波波),Sun Jun  2 02:01:40 2019,最近很多朋友都覺得亡國感越來越重 萌新不懂這個新名詞 請教各位亡國感是什麼呢? 是1945 看著祖國日本被打成豬頭的感覺? 是1979 美國跟台灣斷交 還派副國務卿來被丟雞蛋的感覺? 還是2004 在凱道開夜市的感覺? 那大概跟1945年的感覺差不多 看著祖國被種香菇還要玉碎的感覺 只有中國人會有這種經歷 抱歉我跟你不同國 沒這種感覺
M.1559412192.A.F0C,Re: [討論] 韓粉難得透氣要不要說說韓的優點?,Chantaljones (尤其我的 ),Sun Jun  2 02:03:10 2019,推文的真的是夠了吧? 講韓導陳菊化 從頭到尾不敢面對 就開始說人綠共粉 然後四處造謠 柯黑互戰 跟你有私仇 針對你 也在那記 仇該該叫，啊你跟感情好 打臉幾個月前的自己 怎不面對啊 ? 還有我是不知道 原來柯粉評斷 要由一個藍粉柯黑 說了算 然後還要規定柯粉照你講的做 啊 你那位????是不是精神不好 整天幻想自己是管理階層?還是柯粉指揮官?? 2014死魚經典北連中胡的推文 整串挖出來就可以看到我立場 還四處造謠人柯黑綠共粉 韓粉水準就這樣 ? == ? 氣到打一篇? 不 我只是留個底而已 你講不贏就閃 幾次了 就留這篇就好 順便給柯粉看看你多有事 少理你就好 他講話邏輯很欠酸啊 這種的 我都會先不黑 只是還沒看到跟他一樣藍粉柯黑立柯粉標準 還講得自己爽 認定?不就你在那講 他接你話啊 還認定? 還有你講得全都是你謝謝 :) 被人公開認證要黑單的咖 呵 被高層認定有問題的 呵
M.1559412252.A.B66,Re: [討論] 芒果乾要解決很簡單啊,zoeforce (呼呼呼嘩哈哈哈),Sun Jun  2 02:04:10 2019,完全支持大說的， 在韓不出大包的情況下， 這可能是戰勝唯一解， 可惜的是， 給韓當選，還可以小分一塊餅， 給柯當選，就沒餅分了。 最後還是不會禮讓柯， 所以芒果乾繼續吃。 : 這十幾個小時看了一堆芒果乾的智障 : 說真的，要解決一點都不難，只是這些人放不下。 : 一、民進黨先做到這些事： : 開除梁文傑黨籍，終身永不錄用 : 開除王世堅黨籍，終身永不錄用 : 開除簡舒培黨籍，終身永不錄用 : 二、黨主席與蔡英文親自帶著這三個人的開除黨籍證明書，跟柯文哲道歉 : 三、宣布民進黨不參選2020中華民國總統大選，全黨禮讓柯文哲 : 柯文哲不想連署就用黨推薦他 : 柯文哲願意連署就用黨機器幫他 : 這樣子至少可以跟韓國瑜一搏，而不是派出去送死，然後整天賣芒果乾。 : 白痴都知道現在只有柯文哲擋得下韓國瑜，結果民進黨、蔡英文、覺青還在扯後腿。 : 一群比白痴都不如的，呸。 可以分的話就不會有姚文智了
M.1559412506.A.A7F,[討論] 柯選會有深綠韓粉出現嗎?,senria (≡(？)≡),Sun Jun  2 02:08:24 2019,想當年1124 出現一種新物種 名叫深綠丁粉 覺得柯屁罪大惡極 寧願給丁守中上的綠粉 那如果這次柯決定選 2020會出現深綠韓粉這種超進化 超具有劃時代意義的嶄新物種嗎? 大家怎麼看? 
